FID,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,SHAPE_Leng,GlobalID,CreationDate,Creator,EditDate,Editor,SHAPE_Length,SHAPE_Area,ID_COUNTY,ID_TRACT_00,ID_TRACT_10,ID_TRACT_20,ID_BLKGRP_00,ID_BLKGRP_10,ID_BLKGRP_20
2996,10004023,FCI CUMBERLAND CAMP,14601 BURBRIDGE RD SE,CUMBERLAND,MD,21502,-999,(301) 784-1000,FEDERAL,OPEN,258,ALLEGANY,24001,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/cum/,2016-02-16T00:00:00Z,IMAGERY/OTHER,2019-12-16T00:00:00Z,https://www.bop.gov/locations/,MINIMUM,256,0.00684018795041,{B84A5D57-A87E-4991-BE93-CF512F73A6C0},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.00684018795040763,1.93942776752e-6,24001,24001000200,24001000200,24001000200,240010002001,240010002003,240010002003
3200,10003385,FCI ELKTON,8730 SCROGGS RD,LISBON,OH,44432,-999,(330) 420-6200,FEDERAL,OPEN,2004,COLUMBIANA,39029,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/elk/,2016-02-16T00:00:00Z,IMAGERY/OTHER,2020-02-20T00:00:00Z,https://www.bop.gov/locations/institutions/elk/,MINIMUM,1536,0.0161849954286,{F6383C28-F32F-4B7C-AA18-A4732A553FA0},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.01618499542855113,1.62838801859e-5,39029,39029951400,39029951400,39029951402,390299514002,390299514002,390299514021
3227,10002638,CATAWBA CORRECTIONAL CENTER,1347 PRISON CAMP RD,NEWTON,NC,28658,-999,(828) 466-5521,STATE,OPEN,246,CATAWBA,37035,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Catawba-Correctional-Center,2017-10-31T00:00:00Z,IMAGERY/OTHER,2020-02-13T00:00:00Z,https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Catawba-Correctional-Center,MINIMUM,246,0.0055089313619,{930D9500-3F6D-4D0F-8EEC-C2E3C4AB58C5},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.005508931361897935,1.38443006807e-6,37035,37035011600,37035011601,37035011601,370350116001,370350116013,370350116013
3231,10002640,CRAGGY CORRECTIONAL CENTER,2992 RIVERSIDE DRIVE,ASHEVILLE,NC,28804,-999,(828) 645-5315,STATE,OPEN,594,BUNCOMBE,37021,USA,922140,CORRECTIONAL INSTITUTIONS,"http://webapps6.doc.state.nc.us/apps/asqExt/ASQ, https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities",2017-10-31T00:00:00Z,IMAGERY/OTHER,2020-02-13T00:00:00Z,https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities,MEDIUM,408,0.0096149588317,{912DAB5C-3111-40FB-A663-3DCAE9FAB674},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.009614958831695854,3.90338903826e-6,37021,37021002700,37021002701,37021002701,370210027002,370210027012,370210027013
3245,10004159,FORSYTH CORRECTIONAL CENTER,307 CRAFT DR,WINSTON-SALEM,NC,27105,-999,(336) 896-7041,STATE,OPEN,248,FORSYTH,37067,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Forsyth-Correctional-Center,2017-10-31T00:00:00Z,IMAGERY/OTHER,2020-02-13T00:00:00Z,https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Forsyth-Correctional-Center,MINIMUM,248,0.00521399873902,{CB8879E7-563D-4F61-A386-4D6B42FDE9A5},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.005213998739023895,1.13058639625e-6,37067,37067001400,37067001400,37067001400,370670014002,370670014002,370670014002
3307,10003069,USP LEWISBURG,2400 ROBERT F. MILLER DR,LEWISBURG,PA,17837,-999,(570) 523-1251,FEDERAL,OPEN,177,UNION,42119,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.bop.gov/about/statistics/population_statistics.jsp,2016-02-16T00:00:00Z,IMAGERY/OTHER,2020-01-31T00:00:00Z,https://www.bop.gov/locations/,MAXIMUM,931,0.0135416784504,{2FBEABEA-C3BD-416E-8155-73F6E0D6A1AA},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.013541678450403716,1.14518913267e-5,42119,42119990500,42119980501,42119980501,421199905002,421199805011,421199805011
3308,10003070,USP LEWISBURG CAMP,2400 ROBERT F. MILLER DR,LEWISBURG,PA,17837,-999,(570) 523-1251,FEDERAL,OPEN,355,UNION,42119,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.bop.gov/about/statistics/population_statistics.jsp,2016-02-16T00:00:00Z,IMAGERY/OTHER,2020-01-31T00:00:00Z,https://www.bop.gov/locations/,MINIMUM,552,0.00813592706298,{731C8B43-9978-4B4D-B631-067C8720E2D9},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.00813592706297582,3.89114810302e-6,42119,42119990500,42119980501,42119980501,421199905002,421199805011,421199805011
3313,10001770,MARION CORRECTIONAL INSTITUTION,355 OLD GLENWOOD DR,MARION,NC,28752,-999,(828) 659-7810,STATE,OPEN,654,MCDOWELL,37111,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ncdps.gov/adult-corrections/prisons/prison-facilities/marion-correctional-center,2017-10-31T00:00:00Z,IMAGERY/OTHER,2020-02-13T00:00:00Z,https://www.ncdps.gov/adult-corrections/prisons/prison-facilities/marion-correctional-center,CLOSE,793,0.0114559666873,{9E22A4CE-102F-4FA6-B95D-605E7D19AF27},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.011455966687334139,8.43811437982e-6,37111,37111970900,37111970901,37111970903,371119709003,371119709011,371119709031
3324,10001754,MOUNTAIN VIEW CORRECTIONAL INSTITUTION,545 AMITY PARK RD,SPRUCE PINE,NC,28777,-999,(828) 766-2555,STATE,OPEN,895,AVERY,37011,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Mountain-View-Correctional-Center,2017-10-31T00:00:00Z,IMAGERY/OTHER,2020-02-13T00:00:00Z,https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Mountain-View-Correctional-Center,MEDIUM,884,0.00882337755565,{64528CE9-FD20-46C3-AFDC-C04830DC79A1},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.008823377555654691,5.10575422682e-6,37011,37011990400,37011930400,37011930400,370119904003,370119304001,370119304001
3335,10005694,FCI TALLADEGA CAMP,565 EAST RENFROE ROAD,TALLADEGA,AL,35160,-999,(256) 315-4100,FEDERAL,OPEN,253,TALLADEGA,01121,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bop.gov/about/statistics/population_statistics.jsp, http://jayhurst.net/wp-content/uploads/2013/09/16-0216_Capacities_PP80_population_report.pdf",2016-02-16T00:00:00Z,IMAGERY/OTHER,2019-10-22T00:00:00Z,https://www.bop.gov/locations/,MINIMUM,296,0.010002350794,{92CC389B-61A0-4FC3-AFC8-33E255EAC01A},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.010002350793971774,4.41147559583e-6,01121,01121010700,01121010700,01121010700,011210107003,011210107001,011210107001
3336,10006173,FCI ALICEVILLE,11070 HIGHWAY 14,ALICEVILLE,AL,35442,-999,(205) 373-5000,FEDERAL,OPEN,1267,PICKENS,10107,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bop.gov/about/statistics/population_statistics.jsp, http://jayhurst.net/wp-content/uploads/2013/09/16-0216_Capacities_PP80_population_report.pdf",2016-02-16T00:00:00Z,IMAGERY/OTHER,2019-10-22T00:00:00Z,https://www.bop.gov/locations/,MINIMUM,1536,0.018175805797,{FB0FEECD-C3EA-4C06-8CA8-390FFFE7451A},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.018175805796989172,1.85231406198e-5,10107,01107050300,01107050300,01107050300,011070503003,011070503003,011070503003
3338,10006174,FCI ALICEVILLE CAMP,11070 HIGHWAY 14,ALICEVILLE,AL,35442,-999,(205) 373-5000,FEDERAL,OPEN,244,PICKENS,10107,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bop.gov/about/statistics/population_statistics.jsp, http://jayhurst.net/wp-content/uploads/2013/09/16-0216_Capacities_PP80_population_report.pdf",2016-02-16T00:00:00Z,IMAGERY/OTHER,2019-10-22T00:00:00Z,https://www.bop.gov/locations/,MINIMUM,256,0.00892030806789,{DD39A09D-B516-4435-B533-CF46A4AF2285},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.008920308067887158,3.82173864611e-6,10107,01107050300,01107050300,01107050300,011070503003,011070503003,011070503003
3352,10000136,FCI TALLADEGA,565 EAST RENFROE ROAD,TALLADEGA,AL,35160,-999,(256) 315-4100,FEDERAL,OPEN,793,TALLADEGA,01121,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bop.gov/about/statistics/population_statistics.jsp, http://jayhurst.net/wp-content/uploads/2013/09/16-0216_Capacities_PP80_population_report.pdf",2016-02-16T00:00:00Z,IMAGERY/OTHER,2019-10-22T00:00:00Z,https://www.bop.gov/locations/,MEDIUM,624,0.0144386112151,{78D27BD8-82FE-4CC2-B141-B872CFD5A212},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.014438611215109663,1.46143237379e-5,01121,01121010700,01121010700,01121010700,011210107003,011210107001,011210107001
3362,10006172,FCI MCKEAN CAMP,6975 ROUTE 59,LEWIS RUN,PA,16738,-999,(814) 362-8900,FEDERAL,OPEN,215,MCKEAN,42083,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.bop.gov/about/statistics/population_statistics.jsp,2016-02-16T00:00:00Z,IMAGERY/OTHER,2020-01-29T00:00:00Z,https://www.bop.gov/locations/,MINIMUM,292,0.00780183833567,{D00D4300-C125-4991-B8FD-A57B0532D722},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.007801838335665091,2.28127012951e-6,42083,42083421000,42083421000,42083421000,420834210002,420834210002,420834210003
3390,10001778,RUTHERFORD CORRECTIONAL CENTER,549 LEDBETTER RD,SPINDALE,NC,28160,-999,(828) 286-4121,STATE,OPEN,236,RUTHERFORD,37161,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Rutherford-Correctional-Center,2017-10-31T00:00:00Z,IMAGERY/OTHER,2020-02-13T00:00:00Z,https://www.ncdps.gov/Adult-Corrections/Prisons/Prison-Facilities/Rutherford-Correctional-Center,MINIMUM,236,0.00530056641814,{8FC7038B-2DA6-4B66-811A-D2DCDC025966},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.00530056641814291,1.58247113717e-6,37161,37161960600,37161960600,37161960600,371619606002,371619606002,371619606003
3428,10003386,FSL ELKTON,8730 SCROGGS RD,LISBON,OH,44432,-999,(330) 420-6200,FEDERAL,OPEN,437,COLUMBIANA,39029,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/elk/,2016-02-16T00:00:00Z,IMAGERY/OTHER,2020-02-20T00:00:00Z,https://www.bop.gov/locations/institutions/elk/,MINIMUM,512,0.00949256547898,{A86485F9-05C6-466F-ABCD-88BA0093B530},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.009492565478983936,5.66977705936e-6,39029,39029951400,39029951400,39029951402,390299514002,390299514002,390299514021
3462,10000712,USP CANAAN,3057 ERIC J. WILLIAMS MEMORIAL DRIVE,WAYMART,PA,18472,-999,(570) 488-8000,FEDERAL,OPEN,1188,WAYNE,42127,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.bop.gov/about/statistics/population_statistics.jsp,2016-02-16T00:00:00Z,IMAGERY/OTHER,2020-01-31T00:00:00Z,https://www.bop.gov/locations/,MAXIMUM,960,0.0163496127305,{FCED4B47-D905-48EB-A07E-1EBF75CDD450},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.016349612730499227,1.6379940452e-5,42127,42127960900,42127960900,42127960900,421279609002,421279609002,421279609002
3502,10000713,USP CANAAN CAMP,3057 ERIC J. WILLIAMS MEMORIAL DRIVE,WAYMART,PA,18472,-999,(570) 488-8000,FEDERAL,OPEN,116,WAYNE,42127,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.bop.gov/about/statistics/population_statistics.jsp,2016-02-16T00:00:00Z,IMAGERY/OTHER,2020-01-31T00:00:00Z,https://www.bop.gov/locations/,MINIMUM,128,0.00395058313006,{B03FCA19-C4E0-4471-8441-B359AAFD6BAA},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.003950583130060557,7.69479549481e-7,42127,42127960900,42127960900,42127960900,421279609002,421279609002,421279609002
3558,10003444,SOUTHERN OHIO CORRECTIONAL FACILITY,1724 STATE ROUTE 728,LUCASVILLE,OH,45699,-999,(740) 259-5544,STATE,OPEN,1204,SCIOTO,39145,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.drc.ohio.gov/socf,2015-04-17T00:00:00Z,IMAGERY/OTHER,2020-02-20T00:00:00Z,https://www.drc.ohio.gov/socf,MAXIMUM,1638,0.0196533150484,{51CBEB88-C8BE-4FED-91E3-8A1CE270FE95},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.019653315048399088,2.75277803502e-5,39145,39145992200,39145002200,39145002200,391459922004,391450022004,391450022004
3573,10006960,NEW PHILADELPHIA GIRLS GROUP HOME,135 SECOND STREET NE,NEW PHILADELPHIA,OH,44663,-999,(330) 343-0150,STATE,OPEN,10,TUSCARAWAS,39157,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mcjas.org/facilities/,2020-04-22T00:00:00Z,IMAGERY,2020-04-30T00:00:00Z,https://www.mcjas.org/facilities/,JUVENILE,10,8.21898940046e-4,{1A427395-11E0-4DA7-8388-00F98BF6090A},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,8.218989400456692e-4,3.50092738936e-8,39157,39157020900,39157020900,39157020900,391570209004,391570209004,391570209004
3574,10001484,FCI MCKEAN,6975 ROUTE 59,LEWIS RUN,PA,16738,-999,(814) 362-8900,FEDERAL,OPEN,676,MCKEAN,42083,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.bop.gov/about/statistics/population_statistics.jsp,2016-02-16T00:00:00Z,IMAGERY/OTHER,2020-01-29T00:00:00Z,https://www.bop.gov/locations/,MEDIUM,856,0.0163419205402,{9C2373AC-D516-4056-B5D4-41A28F31DE96},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.016341920540230648,1.75722474164e-5,42083,42083421000,42083421000,42083421000,420834210002,420834210002,420834210003
3662,10003342,LAKE ERIE CORRECTIONAL INSTITUTION,501 THOMPSON RD,CONNEAUT,OH,44030,8668,(440) 599-4100,STATE,OPEN,1766,ASHTABULA,39007,USA,922140,CORRECTIONAL INSTITUTIONS,https://drc.ohio.gov/laeci,2016-06-01T00:00:00Z,IMAGERY/OTHER,2020-02-20T00:00:00Z,https://drc.ohio.gov/laeci,MEDIUM,-999,0.0168977292308,{FE6525BE-6A53-45D5-8C8D-7AB95F402A85},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.016897729230767867,1.82028909463e-5,39007,39007000101,39007000101,39007000101,390070001013,390070001013,390070001013
3686,10002430,ROSS CORRECTIONAL CAMP,16149 STATE ROUTE 104,CHILLICOTHE,OH,45601,-999,NOT AVAILABLE,STATE,CLOSED,0,ROSS,39141,USA,922140,CORRECTIONAL INSTITUTIONS,https://drc.ohio.gov/rci,2020-02-20T00:00:00Z,IMAGERY/OTHER,2020-02-20T00:00:00Z,https://drc.ohio.gov/rci,MINIMUM,-999,0.00744110530141,{379DD9C7-9BA2-4E0C-88D7-193DB1A471CB},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.007441105301409893,3.48366545233e-6,39141,39141955602,39141955602,39141955604,391419556021,391419556021,391419556041
3740,10006185,EASTERN OHIO CORRECTION CENTER - MALE CENTER,470 STATE ROUTE 43,WINTERSVILLE,OH,43953,-999,(740) 765-4324,STATE,OPEN,74,JEFFERSON,39081,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.eocc41.org/male-facility.html,2017-07-21T00:00:00Z,IMAGERY/OTHER,2020-02-20T00:00:00Z,http://www.eocc41.org/male-facility.html,MEDIUM,86,0.00344267549627,{89B3E3CE-1E28-4649-8800-131B84C03B5F},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.003442675496265756,4.14092208631e-7,39081,39081011402,39081011402,39081011402,390810114024,390810114024,390810114024
3755,10003415,NOBLE CORRECTIONAL INSTITUTION,15708 MCCONNELSVILLE RD,CALDWELL,OH,43724,-999,(740) 732-5188,STATE,OPEN,2433,NOBLE,39121,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.drc.ohio.gov/nci,2015-03-12T00:00:00Z,IMAGERY/OTHER,2020-02-20T00:00:00Z,https://www.drc.ohio.gov/nci,MEDIUM,2516,0.0158189859128,{D9BCB46F-F52A-457B-B713-4084A7CE88BD},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.01581898591275237,1.60245419266e-5,39121,39121968400,39121968400,39121968402,391219684004,391219684004,391219684021
3764,10002431,ROSS CORRECTIONAL INSTITUTION,16149 STATE ROUTE 104,CHILLICOTHE,OH,45601,-999,(740) 774-7050,STATE,OPEN,2147,ROSS,39141,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.drc.ohio.gov/rci,2015-04-02T00:00:00Z,IMAGERY/OTHER,2020-02-20T00:00:00Z,https://www.drc.ohio.gov/rci,CLOSE,2578,0.0247753306673,{6DE00A0D-AE81-40ED-A254-AF3986C6D6EA},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.02477533066727865,2.67202649572e-5,39141,39141955602,39141955602,39141955604,391419556021,391419556021,391419556041
3768,10003426,SOUTHEASTERN CORRECTIONAL COMPLEX - HOCKING UNIT,16759 SNAKE HOLLOW RD,NELSONVILLE,OH,45764,-999,(740) 753-1917,STATE,CLOSED,450,HOCKING,39073,USA,922140,CORRECTIONAL INSTITUTIONS,https://drc.ohio.gov/hcu,2016-03-18T00:00:00Z,IMAGERY/OTHER,2020-02-20T00:00:00Z,https://www.drc.ohio.gov/scc,MEDIUM,499,0.00498376588192,{3B4D2820-10BF-4211-A3BD-7E14D709EE72},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.004983765881922263,1.14702406568e-6,39073,39073965500,39073965500,39073965500,390739655002,390739655002,390739655002
3769,10003362,TRUMBULL CORRECTIONAL INSTITUTION,5701 BURNETT RD,LEAVITTSBURG,OH,44430,-999,(330) 898-0820,STATE,OPEN,1009,TRUMBULL,39155,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.drc.ohio.gov/tci,2016-05-27T00:00:00Z,IMAGERY/OTHER,2020-02-20T00:00:00Z,https://www.drc.ohio.gov/tci,CLOSE,1080,0.0168704239769,{5CC46982-FA7F-43EF-932C-401BD5E459EC},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.016870423976892396,1.90556076679e-5,39155,39155920700,39155920700,39155920700,391559207005,391559207005,391559207001
3770,10003363,TRUMBULL CORRECTIONAL INSTITUTION CAMP,5701 BURNETT RD,LEAVITTSBURG,OH,44430,-999,(330) 898-0820,STATE,OPEN,435,TRUMBULL,39155,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.drc.ohio.gov/tci,2016-05-27T00:00:00Z,IMAGERY/OTHER,2020-02-20T00:00:00Z,https://www.drc.ohio.gov/tci,MINIMUM,500,0.00744988207903,{1F0B6938-B350-45FB-B8DE-9A943BC01791},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.007449882079029077,3.73174330125e-6,39155,39155920700,39155920700,39155920700,391559207005,391559207005,391559207001
3777,10003365,NORTHEAST OHIO COMMUNITY ALTERNATIVE PROGRAM - MALE,411 PINE AVE SE,WARREN,OH,44483,-999,(330) 675-2669,STATE,OPEN,130,TRUMBULL,39155,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.drc.ohio.gov/neocap,2017-07-19T00:00:00Z,IMAGERY/OTHER,2020-02-20T00:00:00Z,https://www.drc.ohio.gov/neocap,MINIMUM,125,0.0044586878035,{D2A6FB3F-8903-474A-AC60-C8D3AD1A0F2F},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.00445868780349951,3.88796129345e-7,39155,39155920500,39155920500,39155934000,391559205001,391559205001,391559340004
3778,10005978,STAR - ATHENS CAMPUS,7 W TWENTY-NINE DR,NELSONVILLE,OH,45764,-999,(740) 753-5000,STATE,OPEN,70,ATHENS,39009,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.drc.ohio.gov/septa,2017-06-15T00:00:00Z,IMAGERY/OTHER,2020-02-20T00:00:00Z,https://www.drc.ohio.gov/septa,MINIMUM,112,0.00354203697381,{CACDFF57-9C32-4992-BA4C-9D44449AA832},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.0035420369738108893,4.24348705408e-7,39009,39009972800,39009972800,39009972800,390099728001,390099728001,390099728001
3779,10005985,STAR COMMUNITY JUSTICE CENTER,4696 GALLIA PIKE,FRANKLIN FURNACE,OH,45629,-999,(740) 354-9026,STATE,OPEN,281,SCIOTO,39145,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.drc.ohio.gov/star,2017-06-15T00:00:00Z,IMAGERY/OTHER,2020-02-20T00:00:00Z,https://www.drc.ohio.gov/star,MINIMUM,300,0.0105390551282,{CABA607E-0A3C-44E4-97FD-FC6C879BC3FE},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.01053905512824476,7.88179146027e-6,39145,39145992800,39145002800,39145002800,391459928004,391450028002,391450028002
3823,10003445,OHIO RIVER VALLEY JUVENILE CORRECTIONAL FACILITY / STAR CJC,4696 GALLIA PIKE,FRANKLIN FURNACE,OH,45629,-999,(740) 354-9026,STATE,OPEN,0,SCIOTO,39145,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.drc.ohio.gov/star,2016-03-28T00:00:00Z,IMAGERY/OTHER,2020-02-20T00:00:00Z,https://www.drc.ohio.gov/star,JUVENILE,-999,0.00348052137312,{33D9F527-FCAB-4153-B771-9CFD08B317D0},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.003480521373120021,5.61935923525e-7,39145,39145992800,39145002800,39145002800,391459928004,391450028002,391450028002
3855,10003405,BELMONT CAMP,68518 BANNOCK RD,ST. CLAIRSVILLE,OH,43950,-999,(740) 695-5169,STATE,OPEN,491,BELMONT,39013,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.drc.ohio.gov/beci,2017-12-04T00:00:00Z,IMAGERY/OTHER,2020-02-20T00:00:00Z,https://www.drc.ohio.gov/beci,MINIMUM,-999,0.005743211329,{0760E530-891C-4B3A-BD7E-CF4C9D4B7418},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.005743211329001572,2.34515682622e-6,39013,39013012200,39013012200,39013012202,390130122001,390130122001,390130122021
3864,10002428,BELMONT CORRECTIONAL INSTITUTION,68518 BANNOCK RD,ST. CLAIRSVILLE,OH,43950,-999,(740) 695-5169,STATE,OPEN,2209,BELMONT,39013,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.drc.ohio.gov/beci,2017-12-04T00:00:00Z,IMAGERY/OTHER,2020-02-20T00:00:00Z,https://www.drc.ohio.gov/beci,CLOSE,-999,0.0161990163673,{73306330-9479-422A-BE07-5DA8EF18FBAC},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.01619901636728939,1.62191934214e-5,39013,39013012200,39013012200,39013012202,390130122001,390130122001,390130122021
3866,10002432,CHILLICOTHE CORRECTIONAL INSTITUTION / RTU,15802 STATE ROUTE N 104,CHILLICOTHE,OH,45601,-999,(740) 774-7080,STATE,OPEN,2715,ROSS,39141,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.drc.ohio.gov/cci,2017-12-04T00:00:00Z,IMAGERY/OTHER,2020-02-20T00:00:00Z,https://www.drc.ohio.gov/cci,CLOSE,2895,0.0275198579476,{75AB3015-22F5-44D3-9AFB-DB17E0D50142},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.027519857947556774,3.1192519962e-5,39141,39141955602,39141955602,39141955604,391419556021,391419556021,391419556041
3900,10003372,OHIO STATE PENITENTIARY,878 COITSVILLE-HUBBARD RD,YOUNGSTOWN,OH,44505,-999,(330) 743-0700,STATE,OPEN,465,MAHONING,39099,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.drc.ohio.gov/osp,2017-12-04T00:00:00Z,IMAGERY/OTHER,2020-02-20T00:00:00Z,https://www.drc.ohio.gov/osp,MAXIMUM,-999,0.00825420779531,{A801D938-2F9F-4A3A-BB31-7A6F984D710A},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.008254207795314725,4.20409637139e-6,39099,39099800200,39099813800,39099813800,390998002001,390998138002,390998138002
3901,10000014,PRUNTYTOWN CORRECTIONAL CENTER,2006 TRAP SPRINGS RD,GRAFTON,WV,26354,-999,(304) 265-6111,STATE,OPEN,369,TAYLOR,54091,USA,922140,CORRECTIONAL INSTITUTIONS,https://dcr.wv.gov/facilities/Pages/prisons-and-jails/pccj.aspx,2018-01-22T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://dcr.wv.gov/facilities/Pages/prisons-and-jails/pccj.aspx,MEDIUM,369,0.01611495294,{5BF1C5E9-9139-4E6C-9F38-F0BE810C46FD},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.016114952939975967,1.13514612801e-5,54091,54091964800,54091964800,54091964800,540919648002,540919648002,540919648005
